bar_type,trade_date,day_bar,start_time,end_time,open,high,low,close,volume,turnover,minutes,partial
turnover,2024-01-15,1,2024-01-15 09:31:00,2024-01-15 09:32:00,3270.31,3270.31,3267.08,3267.08,250709700.0,4201077700.0,2,False
turnover,2024-01-15,2,2024-01-15 09:33:00,2024-01-15 09:35:00,3261.34,3267.27,3261.34,3267.27,325672400.0,5389566200.0,3,False
turnover,2024-01-15,3,2024-01-15 09:36:00,2024-01-15 09:38:00,3270.6,3270.72,3270.6,3270.61,212858800.0,3981160800.0,3,False
turnover,2024-01-15,4,2024-01-15 09:39:00,2024-01-15 09:41:00,3267.31,3268.95,3267.31,3268.95,222972300.0,4035843400.0,3,False
turnover,2024-01-15,5,2024-01-15 09:42:00,2024-01-15 09:45:00,3266.45,3268.85,3264.36,3268.85,266482600.0,4358791200.0,4,False
turnover,2024-01-15,6,2024-01-15 09:46:00,2024-01-15 09:49:00,3266.0,3267.43,3266.0,3266.51,254779300.0,4030625000.0,4,False
turnover,2024-01-15,7,2024-01-15 09:50:00,2024-01-15 09:53:00,3267.65,3272.39,3267.65,3270.51,208448200.0,3914298400.0,4,False
turnover,2024-01-15,8,2024-01-15 09:54:00,2024-01-15 09:57:00,3273.85,3277.99,3272.66,3277.99,214418900.0,4101566200.0,4,False
turnover,2024-01-15,9,2024-01-15 09:58:00,2024-01-15 10:01:00,3278.03,3278.03,3272.77,3272.77,220792500.0,4172590600.0,4,False
turnover,2024-01-15,10,2024-01-15 10:02:00,2024-01-15 10:05:00,3273.36,3281.08,3273.36,3279.56,220773500.0,4105682000.0,4,False
turnover,2024-01-15,11,2024-01-15 10:06:00,2024-01-15 10:10:00,3281.66,3284.23,3280.31,3283.16,232346000.0,3907359300.0,5,False
turnover,2024-01-15,12,2024-01-15 10:11:00,2024-01-15 10:16:00,3282.46,3288.04,3282.46,3285.1,243767600.0,4117171900.0,6,False
turnover,2024-01-15,13,2024-01-15 10:17:00,2024-01-15 10:22:00,3287.05,3294.24,3287.05,3293.94,287434200.0,4465668000.0,6,False
turnover,2024-01-15,14,2024-01-15 10:23:00,2024-01-15 10:29:00,3293.66,3293.66,3291.35,3293.46,253918500.0,4104451100.0,7,False
turnover,2024-01-15,15,2024-01-15 10:30:00,2024-01-15 10:36:00,3292.97,3292.97,3288.38,3288.38,264283800.0,4012686500.0,7,False
turnover,2024-01-15,16,2024-01-15 10:37:00,2024-01-15 10:45:00,3287.63,3291.34,3287.27,3291.34,267701300.0,4117595000.0,9,False
turnover,2024-01-15,17,2024-01-15 10:46:00,2024-01-15 10:52:00,3292.12,3304.43,3291.93,3304.43,372676100.0,4840485600.0,7,False
turnover,2024-01-15,18,2024-01-15 10:53:00,2024-01-15 10:57:00,3305.56,3305.78,3298.69,3298.69,252550900.0,3901973300.0,5,False
turnover,2024-01-15,19,2024-01-15 10:58:00,2024-01-15 11:06:00,3298.05,3298.79,3292.27,3292.27,245950400.0,3858449900.0,9,False
turnover,2024-01-15,20,2024-01-15 11:07:00,2024-01-15 11:17:00,3291.87,3292.47,3287.69,3290.99,241958800.0,3876083700.0,11,False
turnover,2024-01-15,21,2024-01-15 11:18:00,2024-01-15 11:29:00,3289.13,3290.7,3287.62,3289.84,258185600.0,4048291800.0,12,False
turnover,2024-01-15,22,2024-01-15 11:30:00,2024-01-15 13:08:00,3289.61,3289.69,3286.93,3289.69,266096500.0,3912847500.0,10,False
turnover,2024-01-15,23,2024-01-15 13:09:00,2024-01-15 13:19:00,3289.85,3289.85,3287.22,3287.48,246428700.0,3874784000.0,11,False
turnover,2024-01-15,24,2024-01-15 13:20:00,2024-01-15 13:29:00,3286.88,3286.88,3284.58,3285.81,225957900.0,3906449000.0,10,False
turnover,2024-01-15,25,2024-01-15 13:30:00,2024-01-15 13:39:00,3285.73,3288.25,3283.59,3283.71,266024100.0,4135689100.0,10,False
turnover,2024-01-15,26,2024-01-15 13:40:00,2024-01-15 13:50:00,3284.63,3286.7,3283.2,3283.2,230533400.0,3859154200.0,11,False
turnover,2024-01-15,27,2024-01-15 13:51:00,2024-01-15 14:01:00,3283.16,3283.86,3281.29,3282.16,223447100.0,3861401400.0,11,False
turnover,2024-01-15,28,2024-01-15 14:02:00,2024-01-15 14:10:00,3280.62,3280.62,3276.93,3277.85,248078600.0,4004047000.0,9,False
turnover,2024-01-15,29,2024-01-15 14:11:00,2024-01-15 14:21:00,3277.66,3281.27,3277.66,3280.48,232414400.0,4101561900.0,11,False
turnover,2024-01-15,30,2024-01-15 14:22:00,2024-01-15 14:31:00,3280.27,3282.25,3279.11,3282.25,256484300.0,4117274500.0,10,False
turnover,2024-01-15,31,2024-01-15 14:32:00,2024-01-15 14:40:00,3280.76,3281.54,3278.59,3278.59,274853400.0,4136189400.0,9,False
turnover,2024-01-15,32,2024-01-15 14:41:00,2024-01-15 14:48:00,3277.13,3279.96,3277.13,3279.9,281291000.0,4343053100.0,8,False
turnover,2024-01-15,33,2024-01-15 14:49:00,2024-01-15 14:54:00,3280.15,3280.59,3280.04,3280.04,252170000.0,3858067100.0,6,False
turnover,2024-01-15,34,2024-01-15 14:55:00,2024-01-15 15:00:00,3280.1,3281.13,3280.1,3280.92,244914200.0,3376146000.0,6,True
turnover,2024-01-16,0,2024-01-16 09:30:00,2024-01-16 09:31:00,3270.56,3270.56,3270.31,3270.31,238977400.0,4354423000.0,2,False
turnover,2024-01-16,1,2024-01-16 09:32:00,2024-01-16 09:34:00,3273.29,3277.12,3273.29,3277.12,230801400.0,3975549900.0,3,False
turnover,2024-01-16,2,2024-01-16 09:35:00,2024-01-16 09:37:00,3277.29,3279.9,3275.79,3279.9,199668200.0,4001867300.0,3,False
turnover,2024-01-16,3,2024-01-16 09:38:00,2024-01-16 09:41:00,3279.34,3282.58,3279.34,3282.58,278479800.0,4983188900.0,4,False
turnover,2024-01-16,4,2024-01-16 09:42:00,2024-01-16 09:45:00,3282.18,3282.84,3280.43,3282.22,296855300.0,4334905200.0,4,False
turnover,2024-01-16,5,2024-01-16 09:46:00,2024-01-16 09:49:00,3284.18,3288.74,3284.18,3288.74,314925600.0,5105838600.0,4,False
turnover,2024-01-16,6,2024-01-16 09:50:00,2024-01-16 09:52:00,3289.67,3291.91,3289.67,3291.91,261251300.0,4312357100.0,3,False
turnover,2024-01-16,7,2024-01-16 09:53:00,2024-01-16 09:56:00,3293.52,3293.52,3287.88,3287.88,258897700.0,4729896600.0,4,False
turnover,2024-01-16,8,2024-01-16 09:57:00,2024-01-16 10:00:00,3287.01,3291.23,3287.01,3291.23,275702500.0,4223612600.0,4,False
turnover,2024-01-16,9,2024-01-16 10:01:00,2024-01-16 10:05:00,3293.57,3293.57,3290.54,3290.54,290910000.0,4630673100.0,5,False
turnover,2024-01-16,10,2024-01-16 10:06:00,2024-01-16 10:10:00,3292.16,3297.43,3292.16,3293.54,302472600.0,4426293000.0,5,False
turnover,2024-01-16,11,2024-01-16 10:11:00,2024-01-16 10:16:00,3293.49,3296.87,3293.4,3296.52,258587200.0,4265654700.0,6,False
turnover,2024-01-16,12,2024-01-16 10:17:00,2024-01-16 10:22:00,3294.07,3295.46,3288.99,3288.99,282798700.0,4202207400.0,6,False
turnover,2024-01-16,13,2024-01-16 10:23:00,2024-01-16 10:30:00,3288.65,3293.57,3288.65,3293.52,288622500.0,4598410400.0,8,False
turnover,2024-01-16,14,2024-01-16 10:31:00,2024-01-16 10:36:00,3295.16,3298.3,3295.16,3295.87,275828500.0,3883193700.0,6,False
turnover,2024-01-16,15,2024-01-16 10:37:00,2024-01-16 10:41:00,3295.96,3295.96,3289.52,3289.52,262039600.0,3922291600.0,5,False
turnover,2024-01-16,16,2024-01-16 10:42:00,2024-01-16 10:48:00,3288.68,3290.91,3288.68,3290.91,257213800.0,4069482900.0,7,False
turnover,2024-01-16,17,2024-01-16 10:49:00,2024-01-16 10:56:00,3291.34,3293.68,3288.39,3288.39,270858600.0,4221246000.0,8,False
turnover,2024-01-16,18,2024-01-16 10:57:00,2024-01-16 11:03:00,3289.7,3289.7,3286.16,3287.37,263418000.0,3988130600.0,7,False
turnover,2024-01-16,19,2024-01-16 11:04:00,2024-01-16 11:13:00,3286.02,3288.41,3286.02,3287.45,261604000.0,4202654200.0,10,False
turnover,2024-01-16,20,2024-01-16 11:14:00,2024-01-16 11:20:00,3287.99,3288.36,3281.5,3281.5,265705100.0,3863059100.0,7,False
turnover,2024-01-16,21,2024-01-16 11:21:00,2024-01-16 11:26:00,3280.47,3280.47,3275.73,3275.73,249847100.0,3979962500.0,6,False
turnover,2024-01-16,22,2024-01-16 11:27:00,2024-01-16 13:00:00,3273.02,3273.02,3263.16,3263.16,508220800.0,6057467600.0,5,False
turnover,2024-01-16,23,2024-01-16 13:01:00,2024-01-16 13:05:00,3265.68,3272.59,3264.97,3272.59,260450100.0,4009211500.0,5,False
turnover,2024-01-16,24,2024-01-16 13:06:00,2024-01-16 13:13:00,3272.29,3272.29,3267.67,3270.11,265434200.0,4116631700.0,8,False
turnover,2024-01-16,25,2024-01-16 13:14:00,2024-01-16 13:23:00,3268.74,3272.25,3266.61,3266.61,256907300.0,4215200200.0,10,False
turnover,2024-01-16,26,2024-01-16 13:24:00,2024-01-16 13:32:00,3266.21,3268.89,3264.69,3264.88,264611000.0,4288641200.0,9,False
turnover,2024-01-16,27,2024-01-16 13:33:00,2024-01-16 13:40:00,3265.38,3265.38,3260.58,3260.58,316562200.0,4147135800.0,8,False
turnover,2024-01-16,28,2024-01-16 13:41:00,2024-01-16 13:47:00,3261.39,3270.8,3261.39,3269.43,266303000.0,3956455700.0,7,False
turnover,2024-01-16,29,2024-01-16 13:48:00,2024-01-16 13:55:00,3271.8,3272.02,3266.54,3266.54,255039400.0,3848903600.0,8,False
turnover,2024-01-16,30,2024-01-16 13:56:00,2024-01-16 14:03:00,3265.53,3269.23,3263.84,3269.23,306333300.0,4280424500.0,8,False
turnover,2024-01-16,31,2024-01-16 14:04:00,2024-01-16 14:10:00,3271.15,3277.74,3271.15,3277.74,287500200.0,4226427300.0,7,False
turnover,2024-01-16,32,2024-01-16 14:11:00,2024-01-16 14:14:00,3278.15,3291.36,3278.15,3291.36,278313000.0,4169447800.0,4,False
turnover,2024-01-16,33,2024-01-16 14:15:00,2024-01-16 14:18:00,3295.33,3295.33,3287.64,3287.64,262351200.0,4458207500.0,4,False
turnover,2024-01-16,34,2024-01-16 14:19:00,2024-01-16 14:26:00,3285.66,3285.66,3279.86,3280.82,248074700.0,4103234800.0,8,False
turnover,2024-01-16,35,2024-01-16 14:27:00,2024-01-16 14:34:00,3281.51,3285.04,3277.5,3285.04,277091600.0,4255881300.0,8,False
turnover,2024-01-16,36,2024-01-16 14:35:00,2024-01-16 14:41:00,3284.44,3290.15,3283.99,3288.92,281706600.0,4386042700.0,7,False
turnover,2024-01-16,37,2024-01-16 14:42:00,2024-01-16 14:47:00,3289.52,3292.54,3288.12,3292.54,286006200.0,4224285200.0,6,False
turnover,2024-01-16,38,2024-01-16 14:48:00,2024-01-16 14:51:00,3294.38,3297.55,3294.38,3297.55,289794300.0,4154904100.0,4,False
turnover,2024-01-16,39,2024-01-16 14:52:00,2024-01-16 14:55:00,3299.6,3299.6,3298.09,3299.2,276955100.0,4340478500.0,4,False
turnover,2024-01-16,40,2024-01-16 14:56:00,2024-01-16 15:00:00,3300.11,3300.88,3299.89,3300.88,224376500.0,3616295600.0,5,True
turnover,2024-01-17,0,2024-01-17 09:30:00,2024-01-17 09:31:00,3284.98,3287.44,3284.98,3287.44,368133700.0,6183131500.0,2,False
turnover,2024-01-17,1,2024-01-17 09:32:00,2024-01-17 09:34:00,3285.95,3288.33,3285.95,3288.33,303199800.0,5135082900.0,3,False
turnover,2024-01-17,2,2024-01-17 09:35:00,2024-01-17 09:37:00,3285.68,3285.68,3281.48,3281.58,270431300.0,4903663000.0,3,False
turnover,2024-01-17,3,2024-01-17 09:38:00,2024-01-17 09:40:00,3280.29,3280.29,3279.84,3280.24,225608400.0,4022002700.0,3,False
turnover,2024-01-17,4,2024-01-17 09:41:00,2024-01-17 09:43:00,3281.52,3281.52,3275.44,3275.44,267041100.0,4262869900.0,3,False
turnover,2024-01-17,5,2024-01-17 09:44:00,2024-01-17 09:47:00,3277.91,3277.91,3275.31,3275.31,234985600.0,4175548000.0,4,False
turnover,2024-01-17,6,2024-01-17 09:48:00,2024-01-17 09:51:00,3273.3,3278.91,3273.3,3274.31,326698100.0,5187295300.0,4,False
turnover,2024-01-17,7,2024-01-17 09:52:00,2024-01-17 09:55:00,3274.7,3274.7,3270.75,3270.75,198160300.0,4026021900.0,4,False
turnover,2024-01-17,8,2024-01-17 09:56:00,2024-01-17 10:00:00,3270.26,3273.26,3270.26,3273.18,232830600.0,4470662800.0,5,False
turnover,2024-01-17,9,2024-01-17 10:01:00,2024-01-17 10:05:00,3272.76,3272.8,3269.96,3269.96,240477400.0,4044524400.0,5,False
turnover,2024-01-17,10,2024-01-17 10:06:00,2024-01-17 10:11:00,3269.87,3272.29,3267.14,3272.29,276821500.0,4738348000.0,6,False
turnover,2024-01-17,11,2024-01-17 10:12:00,2024-01-17 10:17:00,3269.44,3269.44,3265.36,3265.36,235554700.0,4046197200.0,6,False
turnover,2024-01-17,12,2024-01-17 10:18:00,2024-01-17 10:23:00,3264.44,3265.33,3261.92,3263.62,244504700.0,4024066800.0,6,False
turnover,2024-01-17,13,2024-01-17 10:24:00,2024-01-17 10:30:00,3263.96,3270.73,3263.62,3269.54,270820900.0,4233793700.0,7,False
turnover,2024-01-17,14,2024-01-17 10:31:00,2024-01-17 10:38:00,3271.01,3272.03,3266.42,3267.16,236404000.0,3974092000.0,8,False
turnover,2024-01-17,15,2024-01-17 10:39:00,2024-01-17 10:46:00,3265.88,3275.07,3264.73,3275.07,294099400.0,4129581500.0,8,False
turnover,2024-01-17,16,2024-01-17 10:47:00,2024-01-17 10:56:00,3271.93,3271.93,3266.53,3266.53,251284600.0,4022036900.0,10,False
turnover,2024-01-17,17,2024-01-17 10:57:00,2024-01-17 11:06:00,3265.76,3266.3,3262.66,3262.66,223393700.0,3900915200.0,10,False
turnover,2024-01-17,18,2024-01-17 11:07:00,2024-01-17 11:16:00,3263.39,3269.28,3262.17,3269.28,298462000.0,4349388100.0,10,False
turnover,2024-01-17,19,2024-01-17 11:17:00,2024-01-17 11:23:00,3270.25,3276.24,3270.24,3276.24,254597400.0,3869013100.0,7,False
turnover,2024-01-17,20,2024-01-17 11:24:00,2024-01-17 13:00:00,3273.72,3276.82,3273.72,3273.84,250217200.0,3846417800.0,8,False
turnover,2024-01-17,21,2024-01-17 13:01:00,2024-01-17 13:08:00,3272.59,3274.44,3265.4,3265.68,242167400.0,4189832900.0,8,False
turnover,2024-01-17,22,2024-01-17 13:09:00,2024-01-17 13:15:00,3265.53,3268.06,3262.69,3267.17,219658600.0,3882107900.0,7,False
turnover,2024-01-17,23,2024-01-17 13:16:00,2024-01-17 13:25:00,3266.59,3270.04,3266.22,3266.22,265216700.0,4108325200.0,10,False
turnover,2024-01-17,24,2024-01-17 13:26:00,2024-01-17 13:34:00,3265.27,3265.27,3263.24,3263.54,262902900.0,4064657100.0,9,False
turnover,2024-01-17,25,2024-01-17 13:35:00,2024-01-17 13:42:00,3265.0,3266.29,3261.05,3261.14,224728200.0,3829350000.0,8,False
turnover,2024-01-17,26,2024-01-17 13:43:00,2024-01-17 13:50:00,3262.8,3268.76,3262.8,3267.76,261762600.0,4136368500.0,8,False
turnover,2024-01-17,27,2024-01-17 13:51:00,2024-01-17 13:57:00,3271.09,3273.0,3266.91,3266.91,242034100.0,3865189800.0,7,False
turnover,2024-01-17,28,2024-01-17 13:58:00,2024-01-17 14:06:00,3265.76,3265.76,3262.05,3263.06,234877000.0,4024858600.0,9,False
turnover,2024-01-17,29,2024-01-17 14:07:00,2024-01-17 14:11:00,3261.77,3261.77,3254.08,3257.74,350095400.0,4538297500.0,5,False
turnover,2024-01-17,30,2024-01-17 14:12:00,2024-01-17 14:18:00,3259.42,3262.18,3255.7,3255.7,247684400.0,3851168500.0,7,False
turnover,2024-01-17,31,2024-01-17 14:19:00,2024-01-17 14:24:00,3254.49,3258.59,3253.46,3257.65,241225900.0,3819789700.0,6,False
turnover,2024-01-17,32,2024-01-17 14:25:00,2024-01-17 14:31:00,3260.86,3263.4,3257.37,3257.37,259787400.0,4171151900.0,7,False
turnover,2024-01-17,33,2024-01-17 14:32:00,2024-01-17 14:36:00,3255.8,3255.8,3249.78,3250.57,321429300.0,4386387600.0,5,False
turnover,2024-01-17,34,2024-01-17 14:37:00,2024-01-17 14:40:00,3249.51,3250.31,3247.57,3250.31,259122900.0,3890053200.0,4,False
turnover,2024-01-17,35,2024-01-17 14:41:00,2024-01-17 14:44:00,3252.22,3252.22,3247.67,3247.67,288507300.0,4122794500.0,4,False
turnover,2024-01-17,36,2024-01-17 14:45:00,2024-01-17 14:47:00,3242.75,3242.75,3239.64,3239.64,293241800.0,4353213400.0,3,False
turnover,2024-01-17,37,2024-01-17 14:48:00,2024-01-17 14:50:00,3240.41,3240.41,3236.33,3237.66,313409900.0,4070350200.0,3,False
turnover,2024-01-17,38,2024-01-17 14:51:00,2024-01-17 14:53:00,3235.15,3236.43,3234.78,3236.43,295558100.0,4476808400.0,3,False
turnover,2024-01-17,39,2024-01-17 14:54:00,2024-01-17 14:56:00,3235.42,3235.42,3231.7,3231.7,297172900.0,4347255200.0,3,False
turnover,2024-01-17,40,2024-01-17 14:57:00,2024-01-17 15:00:00,3232.18,3232.18,3229.08,3229.08,204426600.0,3045678200.0,4,True
turnover,2024-01-18,0,2024-01-18 09:30:00,2024-01-18 09:30:00,3219.13,3219.13,3219.13,3219.13,383738400.0,6098149100.0,1,False
turnover,2024-01-18,1,2024-01-18 09:31:00,2024-01-18 09:32:00,3217.34,3217.34,3212.57,3212.57,368104700.0,5466500000.0,2,False
turnover,2024-01-18,2,2024-01-18 09:33:00,2024-01-18 09:34:00,3212.38,3212.38,3208.23,3208.23,308784200.0,4722087900.0,2,False
turnover,2024-01-18,3,2024-01-18 09:35:00,2024-01-18 09:36:00,3214.88,3221.39,3214.88,3221.39,360600800.0,5171263300.0,2,False
turnover,2024-01-18,4,2024-01-18 09:37:00,2024-01-18 09:39:00,3217.06,3217.06,3211.24,3211.24,290646500.0,4723330300.0,3,False
turnover,2024-01-18,5,2024-01-18 09:40:00,2024-01-18 09:42:00,3213.97,3213.97,3207.83,3207.83,290388100.0,4626017600.0,3,False
turnover,2024-01-18,6,2024-01-18 09:43:00,2024-01-18 09:45:00,3208.77,3210.63,3207.57,3210.63,398726000.0,5160053600.0,3,False
turnover,2024-01-18,7,2024-01-18 09:46:00,2024-01-18 09:48:00,3210.48,3211.69,3207.54,3211.69,251189300.0,3828014600.0,3,False
turnover,2024-01-18,8,2024-01-18 09:49:00,2024-01-18 09:51:00,3208.41,3210.86,3208.41,3210.86,255037100.0,3859912300.0,3,False
turnover,2024-01-18,9,2024-01-18 09:52:00,2024-01-18 09:55:00,3215.76,3223.12,3215.0,3223.12,312755500.0,5333769300.0,4,False
turnover,2024-01-18,10,2024-01-18 09:56:00,2024-01-18 09:58:00,3225.67,3225.67,3220.94,3220.94,256698100.0,4280860300.0,3,False
turnover,2024-01-18,11,2024-01-18 09:59:00,2024-01-18 10:02:00,3221.13,3222.84,3219.46,3220.3,273235700.0,4390261300.0,4,False
turnover,2024-01-18,12,2024-01-18 10:03:00,2024-01-18 10:05:00,3223.16,3226.65,3223.16,3225.68,247470100.0,3922608400.0,3,False
turnover,2024-01-18,13,2024-01-18 10:06:00,2024-01-18 10:08:00,3229.34,3229.34,3222.55,3222.55,239363100.0,3978448500.0,3,False
turnover,2024-01-18,14,2024-01-18 10:09:00,2024-01-18 10:13:00,3218.33,3218.33,3210.81,3210.81,345462900.0,4660672200.0,5,False
turnover,2024-01-18,15,2024-01-18 10:14:00,2024-01-18 10:18:00,3212.13,3213.75,3208.8,3208.8,277795300.0,4055802800.0,5,False
turnover,2024-01-18,16,2024-01-18 10:19:00,2024-01-18 10:22:00,3210.6,3210.6,3205.35,3205.63,318940200.0,3837637600.0,4,False
turnover,2024-01-18,17,2024-01-18 10:23:00,2024-01-18 10:25:00,3204.34,3204.34,3193.37,3193.37,418504300.0,4194363200.0,3,False
turnover,2024-01-18,18,2024-01-18 10:26:00,2024-01-18 10:29:00,3198.33,3207.37,3198.33,3207.37,325311000.0,4601629700.0,4,False
turnover,2024-01-18,19,2024-01-18 10:30:00,2024-01-18 10:34:00,3211.4,3211.4,3206.71,3211.36,286692600.0,4533809600.0,5,False
turnover,2024-01-18,20,2024-01-18 10:35:00,2024-01-18 10:39:00,3212.73,3212.73,3204.29,3204.29,271971000.0,4311097900.0,5,False
turnover,2024-01-18,21,2024-01-18 10:40:00,2024-01-18 10:45:00,3203.42,3203.42,3198.44,3200.88,297952900.0,3811243300.0,6,False
turnover,2024-01-18,22,2024-01-18 10:46:00,2024-01-18 10:52:00,3199.83,3199.83,3191.81,3191.81,372332800.0,4499124300.0,7,False
turnover,2024-01-18,23,2024-01-18 10:53:00,2024-01-18 10:56:00,3187.27,3189.86,3184.0,3184.0,329047600.0,3952391700.0,4,False
turnover,2024-01-18,24,2024-01-18 10:57:00,2024-01-18 10:59:00,3179.13,3184.05,3179.13,3184.05,321832000.0,3866068900.0,3,False
turnover,2024-01-18,25,2024-01-18 11:00:00,2024-01-18 11:05:00,3188.06,3188.06,3184.54,3186.06,332172100.0,4302437200.0,6,False
turnover,2024-01-18,26,2024-01-18 11:06:00,2024-01-18 11:09:00,3179.16,3179.44,3176.02,3177.98,371467300.0,3944520300.0,4,False
turnover,2024-01-18,27,2024-01-18 11:10:00,2024-01-18 11:15:00,3178.01,3178.01,3172.17,3173.73,343378600.0,4418858300.0,6,False
turnover,2024-01-18,28,2024-01-18 11:16:00,2024-01-18 11:20:00,3180.81,3201.88,3180.81,3201.88,390958400.0,5112878800.0,5,False
turnover,2024-01-18,29,2024-01-18 11:21:00,2024-01-18 11:24:00,3200.48,3204.41,3200.17,3204.41,283159600.0,4294199500.0,4,False
turnover,2024-01-18,30,2024-01-18 11:25:00,2024-01-18 11:29:00,3207.98,3207.98,3202.39,3207.82,304358400.0,4511631400.0,5,False
turnover,2024-01-18,31,2024-01-18 11:30:00,2024-01-18 13:01:00,3208.86,3215.69,3208.86,3214.34,251870300.0,3845921800.0,3,False
turnover,2024-01-18,32,2024-01-18 13:02:00,2024-01-18 13:07:00,3204.52,3204.52,3198.98,3198.98,288886700.0,4583372400.0,6,False
turnover,2024-01-18,33,2024-01-18 13:08:00,2024-01-18 13:15:00,3195.35,3195.35,3188.51,3188.51,281694100.0,4182279500.0,8,False
turnover,2024-01-18,34,2024-01-18 13:16:00,2024-01-18 13:23:00,3187.47,3193.48,3186.93,3193.48,293006200.0,3977353800.0,8,False
turnover,2024-01-18,35,2024-01-18 13:24:00,2024-01-18 13:31:00,3190.2,3192.9,3188.59,3190.65,287101200.0,4016069800.0,8,False
turnover,2024-01-18,36,2024-01-18 13:32:00,2024-01-18 13:39:00,3186.88,3188.45,3185.0,3185.47,301595400.0,4123194500.0,8,False
turnover,2024-01-18,37,2024-01-18 13:40:00,2024-01-18 13:46:00,3184.8,3184.8,3177.63,3177.63,356217200.0,4631173300.0,7,False
turnover,2024-01-18,38,2024-01-18 13:47:00,2024-01-18 13:52:00,3178.13,3187.96,3177.57,3187.96,302366900.0,4319246000.0,6,False
turnover,2024-01-18,39,2024-01-18 13:53:00,2024-01-18 13:57:00,3187.69,3205.45,3187.69,3205.45,301720600.0,4156949700.0,5,False
turnover,2024-01-18,40,2024-01-18 13:58:00,2024-01-18 14:01:00,3202.4,3208.78,3202.21,3208.78,283531000.0,4048793500.0,4,False
turnover,2024-01-18,41,2024-01-18 14:02:00,2024-01-18 14:05:00,3213.45,3218.82,3211.13,3218.82,242303600.0,3828947100.0,4,False
turnover,2024-01-18,42,2024-01-18 14:06:00,2024-01-18 14:09:00,3220.43,3226.79,3220.43,3226.79,289142000.0,4740127900.0,4,False
turnover,2024-01-18,43,2024-01-18 14:10:00,2024-01-18 14:13:00,3228.96,3228.96,3213.06,3213.06,294806200.0,4518249600.0,4,False
turnover,2024-01-18,44,2024-01-18 14:14:00,2024-01-18 14:18:00,3208.78,3229.35,3208.78,3229.35,268036100.0,4453698700.0,5,False
turnover,2024-01-18,45,2024-01-18 14:19:00,2024-01-18 14:22:00,3231.96,3234.3,3228.87,3234.3,297392800.0,4824720200.0,4,False
turnover,2024-01-18,46,2024-01-18 14:23:00,2024-01-18 14:26:00,3237.05,3237.51,3229.6,3229.6,277757800.0,4807275800.0,4,False
turnover,2024-01-18,47,2024-01-18 14:27:00,2024-01-18 14:31:00,3231.53,3234.67,3223.27,3223.27,228453400.0,3963183000.0,5,False
turnover,2024-01-18,48,2024-01-18 14:32:00,2024-01-18 14:36:00,3222.33,3235.24,3222.33,3235.24,262631200.0,4309066600.0,5,False
turnover,2024-01-18,49,2024-01-18 14:37:00,2024-01-18 14:39:00,3239.91,3245.12,3239.91,3245.12,267073200.0,4535267700.0,3,False
turnover,2024-01-18,50,2024-01-18 14:40:00,2024-01-18 14:42:00,3250.47,3255.34,3250.47,3255.34,298443000.0,4826960600.0,3,False
turnover,2024-01-18,51,2024-01-18 14:43:00,2024-01-18 14:45:00,3252.56,3259.63,3252.56,3259.63,289892200.0,4771633700.0,3,False
turnover,2024-01-18,52,2024-01-18 14:46:00,2024-01-18 14:47:00,3261.88,3267.34,3261.88,3267.34,258876300.0,4299305300.0,2,False
turnover,2024-01-18,53,2024-01-18 14:48:00,2024-01-18 14:49:00,3269.9,3272.12,3269.9,3272.12,284659700.0,4445632700.0,2,False
turnover,2024-01-18,54,2024-01-18 14:50:00,2024-01-18 14:51:00,3278.28,3278.28,3276.43,3276.43,342186600.0,5086139200.0,2,False
turnover,2024-01-18,55,2024-01-18 14:52:00,2024-01-18 14:53:00,3276.97,3279.06,3276.97,3279.06,272143500.0,3978736200.0,2,False
turnover,2024-01-18,56,2024-01-18 14:54:00,2024-01-18 14:55:00,3277.59,3277.59,3275.6,3275.6,242710000.0,3871089500.0,2,False
turnover,2024-01-18,57,2024-01-18 14:56:00,2024-01-18 15:00:00,3274.67,3274.73,3274.59,3274.73,298345000.0,5170505500.0,5,False
turnover,2024-01-19,0,2024-01-19 09:30:00,2024-01-19 09:30:00,3257.48,3257.48,3257.48,3257.48,444060900.0,7816170300.0,1,False
turnover,2024-01-19,1,2024-01-19 09:31:00,2024-01-19 09:31:00,3255.34,3255.34,3255.34,3255.34,236380000.0,3884662600.0,1,False
turnover,2024-01-19,2,2024-01-19 09:32:00,2024-01-19 09:33:00,3262.23,3267.35,3262.23,3267.35,346292800.0,6462272900.0,2,False
turnover,2024-01-19,3,2024-01-19 09:34:00,2024-01-19 09:35:00,3270.38,3270.38,3267.73,3267.73,325393300.0,6213387500.0,2,False
turnover,2024-01-19,4,2024-01-19 09:36:00,2024-01-19 09:37:00,3268.41,3269.99,3268.41,3269.99,284597700.0,5000681500.0,2,False
turnover,2024-01-19,5,2024-01-19 09:38:00,2024-01-19 09:39:00,3273.34,3278.25,3273.34,3278.25,311440400.0,4800681300.0,2,False
turnover,2024-01-19,6,2024-01-19 09:40:00,2024-01-19 09:41:00,3275.77,3275.77,3273.89,3273.89,200395600.0,3843984200.0,2,False
turnover,2024-01-19,7,2024-01-19 09:42:00,2024-01-19 09:44:00,3268.56,3269.47,3265.18,3265.18,249448100.0,4422082900.0,3,False
turnover,2024-01-19,8,2024-01-19 09:45:00,2024-01-19 09:47:00,3262.72,3268.25,3261.2,3268.25,251061700.0,4322119800.0,3,False
